# Image with: 7.1e21 meters, image height: 7.2e20 meters.
4207
1.0000e31  1.0437e19  -9.9520e18  6.6390e5  6.9627e5  # galaxy 4, star 246
1.0000e31  1.0396e19  -1.1255e19  6.8566e5  6.3331e5  # galaxy 4, star 247
1.0000e31  1.0264e19  -1.2633e19  7.0285e5  5.7100e5  # galaxy 4, star 248
1.0000e31  1.0031e19  -1.4086e19  7.1566e5  5.0962e5  # galaxy 4, star 249
1.0000e31  9.6860e18  -1.5611e19  7.2429e5  4.4940e5  # galaxy 4, star 250
1.0000e31  9.2177e18  -1.7204e19  7.2894e5  3.9056e5  # galaxy 4, star 251
1.0000e31  8.6138e18  -1.8862e19  7.2982e5  3.3330e5  # galaxy 4, star 252
1.0000e31  7.8619e18  -2.0578e19  7.2715e5  2.7780e5  # galaxy 4, star 253
1.0000e31  6.9490e18  -2.2348e19  7.2115e5  2.2424e5  # galaxy 4, star 254
1.0000e31  5.8618e18  -2.4163e19  7.1205e5  1.7274e5  # galaxy 4, star 255
1.0000e31  4.5869e18  -2.6013e19  7.0006e5  1.2344e5  # galaxy 4, star 256
1.0000e31  3.1104e18  -2.7890e19  6.8542e5  7.6442e4  # galaxy 4, star 257
1.0000e31  1.4186e18  -2.9780e19  6.6836e5  3.1838e4  # galaxy 4, star 258
1.0000e31  -5.0253e17  -3.1670e19  6.4909e5  -1.0300e4  # galaxy 4, star 259
1.0000e31  -2.6667e18  -3.3544e19  6.2784e5  -4.9913e4  # galaxy 4, star 260
1.0000e31  -5.0876e18  -3.5385e19  6.0483e5  -8.6961e4  # galaxy 4, star 261
1.0000e31  -7.7784e18  -3.7174e19  5.8027e5  -1.2142e5  # galaxy 4, star 262
1.0000e31  -1.0752e19  -3.8890e19  5.5437e5  -1.5327e5  # galaxy 4, star 263
1.0000e31  -1.4020e19  -4.0509e19  5.2733e5  -1.8251e5  # galaxy 4, star 264
1.0000e31  -1.7594e19  -4.2004e19  4.9935e5  -2.0916e5  # galaxy 4, star 265
1.0000e31  -2.1485e19  -4.3350e19  4.7062e5  -2.3325e5  # galaxy 4, star 266
1.0000e31  -2.5700e19  -4.4514e19  4.4132e5  -2.5480e5  # galaxy 4, star 267
1.0000e31  -3.0248e19  -4.5464e19  4.1163e5  -2.7386e5  # galaxy 4, star 268
1.0000e31  -3.5134e19  -4.6165e19  3.8170e5  -2.9049e5  # galaxy 4, star 269
1.0000e31  -4.0361e19  -4.6579e19  3.5170e5  -3.0475e5  # galaxy 4, star 270
1.0000e31  -4.5932e19  -4.6666e19  3.2178e5  -3.1672e5  # galaxy 4, star 271
1.0000e31  -5.1843e19  -4.6383e19  2.9207e5  -3.2646e5  # galaxy 4, star 272
1.0000e31  -5.8092e19  -4.5684e19  2.6271e5  -3.3406e5  # galaxy 4, star 273
1.0000e31  -6.4670e19  -4.4522e19  2.3381e5  -3.3962e5  # galaxy 4, star 274
1.0000e31  -7.1567e19  -4.2847e19  2.0549e5  -3.4322e5  # galaxy 4, star 275
1.0000e31  -7.8766e19  -4.0607e19  1.7784e5  -3.4496e5  # galaxy 4, star 276
1.0000e31  -8.6247e19  -3.7746e19  1.5097e5  -3.4495e5  # galaxy 4, star 277
1.0000e31  -9.3987e19  -3.4209e19  1.2494e5  -3.4328e5  # galaxy 4, star 278
1.0000e31  -1.0195e20  -2.9937e19  9.9853e4  -3.4007e5  # galaxy 4, star 279
1.0000e31  -1.1011e20  -2.4871e19  7.5756e4  -3.3541e5  # galaxy 4, star 280
1.0000e31  -1.1842e20  -1.8949e19  5.2711e4  -3.2942e5  # galaxy 4, star 281
1.0000e31  -1.2684e20  -1.2111e19  3.0767e4  -3.2220e5  # galaxy 4, star 282
1.0000e31  -1.3529e20  -4.2948e18  9.9632e3  -3.1386e5  # galaxy 4, star 283
1.0000e31  -1.4374e20  4.5627e18  -9.6663e3  -3.0451e5  # galaxy 4, star 284
1.0000e31  -1.5209e20  1.4523e19  -2.8097e4  -2.9424e5  # galaxy 4, star 285
1.0000e31  -1.6027e20  2.5645e19  -4.5310e4  -2.8317e5  # galaxy 4, star 286
1.0000e31  -1.6820e20  3.7990e19  -6.1295e4  -2.7139e5  # galaxy 4, star 287
1.0000e31  -1.7578e20  5.1612e19  -7.6048e4  -2.5900e5  # galaxy 4, star 288
1.0000e31  -1.8289e20  6.6566e19  -8.9569e4  -2.4609e5  # galaxy 4, star 289
1.0000e31  -1.8942e20  8.2900e19  -1.0187e5  -2.3276e5  # galaxy 4, star 290
1.0000e31  -1.9525e20  1.0066e20  -1.1295e5  -2.1910e5  # galaxy 4, star 291
1.0000e31  -2.0023e20  1.1988e20  -1.2285e5  -2.0519e5  # galaxy 4, star 292
1.0000e31  -2.0422e20  1.4059e20  -1.3157e5  -1.9112e5  # galaxy 4, star 293
1.0000e31  -2.0705e20  1.6282e20  -1.3916e5  -1.7695e5  # galaxy 4, star 294
1.0000e31  -2.0855e20  1.8658e20  -1.4562e5  -1.6277e5  # galaxy 4, star 295
1.0000e31  -2.0854e20  2.1188e20  -1.5101e5  -1.4864e5  # galaxy 4, star 296
1.0000e31  -2.0683e20  2.3870e20  -1.5536e5  -1.3462e5  # galaxy 4, star 297
1.0000e31  -2.0321e20  2.6701e20  -1.5871e5  -1.2079e5  # galaxy 4, star 298
1.0000e31  -1.9746e20  2.9679e20  -1.6111e5  -1.0719e5  # galaxy 4, star 299
1.0000e31  -1.8936e20  3.2798e20  -1.6258e5  -9.3868e4  # galaxy 4, star 300
1.0000e31  -9.4680e17  1.1595e2  -4.5982e-10  -3.7547e6  # galaxy 4, star 301
1.0000e31  -1.0038e18  6.3796e16  -2.3104e5  -3.6355e6  # galaxy 4, star 302
1.0000e31  -1.0600e18  1.3528e17  -4.4741e5  -3.5058e6  # galaxy 4, star 303
1.0000e31  -1.1148e18  2.1486e17  -6.4892e5  -3.3669e6  # galaxy 4, star 304
1.0000e31  -1.1675e18  3.0292e17  -8.3549e5  -3.2201e6  # galaxy 4, star 305
1.0000e31  -1.2174e18  3.9983e17  -1.0071e6  -3.0664e6  # galaxy 4, star 306
1.0000e31  -1.2638e18  5.0595e17  -1.1638e6  -2.9070e6  # galaxy 4, star 307
1.0000e31  -1.3059e18  6.2159e17  -1.3057e6  -2.7431e6  # galaxy 4, star 308
1.0000e31  -1.3426e18  7.4703e17  -1.4330e6  -2.5756e6  # galaxy 4, star 309
1.0000e31  -1.3732e18  8.8251e17  -1.5460e6  -2.4056e6  # galaxy 4, star 310
1.0000e31  -1.3965e18  1.0282e18  -1.6449e6  -2.2341e6  # galaxy 4, star 311
1.0000e31  -1.4113e18  1.1843e18  -1.7302e6  -2.0619e6  # galaxy 4, star 312
1.0000e31  -1.4166e18  1.3507e18  -1.8021e6  -1.8900e6  # galaxy 4, star 313
1.0000e31  -1.4109e18  1.5275e18  -1.8612e6  -1.7191e6  # galaxy 4, star 314
1.0000e31  -1.3930e18  1.7146e18  -1.9078e6  -1.5499e6  # galaxy 4, star 315
1.0000e31  -1.3614e18  1.9118e18  -1.9426e6  -1.3833e6  # galaxy 4, star 316
1.0000e31  -1.3146e18  2.1187e18  -1.9660e6  -1.2199e6  # galaxy 4, star 317
1.0000e31  -1.2510e18  2.3349e18  -1.9787e6  -1.0601e6  # galaxy 4, star 318
1.0000e31  -1.1691e18  2.5599e18  -1.9810e6  -9.0471e5  # galaxy 4, star 319
1.0000e31  -1.0670e18  2.7929e18  -1.9738e6  -7.5408e5  # galaxy 4, star 320
1.0000e31  -9.4312e17  3.0331e18  -1.9575e6  -6.0867e5  # galaxy 4, star 321
1.0000e31  -7.9557e17  3.2794e18  -1.9328e6  -4.6889e5  # galaxy 4, star 322
1.0000e31  -6.2254e17  3.5306e18  -1.9003e6  -3.3507e5  # galaxy 4, star 323
1.0000e31  -4.2215e17  3.7852e18  -1.8605e6  -2.0750e5  # galaxy 4, star 324
1.0000e31  -1.9253e17  4.0417e18  -1.8142e6  -8.6421e4  # galaxy 4, star 325
1.0000e31  6.8204e16  4.2982e18  -1.7619e6  2.7958e4  # galaxy 4, star 326
1.0000e31  3.6193e17  4.5526e18  -1.7042e6  1.3549e5  # galaxy 4, star 327
1.0000e31  6.9050e17  4.8025e18  -1.6418e6  2.3605e5  # galaxy 4, star 328
1.0000e31  1.0557e18  5.0453e18  -1.5751e6  3.2958e5  # galaxy 4, star 329
1.0000e31  1.4593e18  5.2782e18  -1.5048e6  4.1603e5  # galaxy 4, star 330
1.0000e31  1.9028e18  5.4979e18  -1.4314e6  4.9541e5  # galaxy 4, star 331
1.0000e31  2.3879e18  5.7009e18  -1.3555e6  5.6776e5  # galaxy 4, star 332
1.0000e31  2.9159e18  5.8835e18  -1.2775e6  6.3313e5  # galaxy 4, star 333
1.0000e31  3.4880e18  6.0415e18  -1.1979e6  6.9163e5  # galaxy 4, star 334
1.0000e31  4.1053e18  6.1704e18  -1.1173e6  7.4337e5  # galaxy 4, star 335
1.0000e31  4.7684e18  6.2656e18  -1.0361e6  7.8852e5  # galaxy 4, star 336
1.0000e31  5.4779e18  6.3218e18  -9.5467e5  8.2723e5  # galaxy 4, star 337
1.0000e31  6.2339e18  6.3336e18  -8.7345e5  8.5970e5  # galaxy 4, star 338
1.0000e31  7.0362e18  6.2951e18  -7.9281e5  8.8614e5  # galaxy 4, star 339
1.0000e31  7.8843e18  6.2003e18  -7.1310e5  9.0678e5  # galaxy 4, star 340
1.0000e31  8.7771e18  6.0426e18  -6.3466e5  9.2186e5  # galaxy 4, star 341
1.0000e31  9.7131e18  5.8153e18  -5.5777e5  9.3164e5  # galaxy 4, star 342
1.0000e31  1.0690e19  5.5112e18  -4.8273e5  9.3637e5  # galaxy 4, star 343
1.0000e31  1.1706e19  5.1229e18  -4.0978e5  9.3634e5  # galaxy 4, star 344
1.0000e31  1.2756e19  4.6428e18  -3.3915e5  9.3181e5  # galaxy 4, star 345
1.0000e31  1.3837e19  4.0630e18  -2.7104e5  9.2309e5  # galaxy 4, star 346
1.0000e31  1.4945e19  3.3754e18  -2.0563e5  9.1045e5  # galaxy 4, star 347
1.0000e31  1.6073e19  2.5718e18  -1.4308e5  8.9419e5  # galaxy 4, star 348
1.0000e31  1.7214e19  1.6438e18  -8.3513e4  8.7459e5  # galaxy 4, star 349
1.0000e31  1.8362e19  5.8289e17  -2.7044e4  8.5195e5  # galaxy 4, star 350
1.0000e31  1.9508e19  -6.1926e17  2.6238e4  8.2656e5  # galaxy 4, star 351
1.0000e31  2.0642e19  -1.9710e18  7.6266e4  7.9869e5  # galaxy 4, star 352
1.0000e31  2.1752e19  -3.4806e18  1.2299e5  7.6863e5  # galaxy 4, star 353
1.0000e31  2.2828e19  -5.1560e18  1.6638e5  7.3665e5  # galaxy 4, star 354
1.0000e31  2.3856e19  -7.0049e18  2.0643e5  7.0302e5  # galaxy 4, star 355
1.0000e31  2.4822e19  -9.0344e18  2.4313e5  6.6799e5  # galaxy 4, star 356
1.0000e31  2.5709e19  -1.1251e19  2.7651e5  6.3181e5  # galaxy 4, star 357
1.0000e31  2.6499e19  -1.3661e19  3.0661e5  5.9473e5  # galaxy 4, star 358
1.0000e31  2.7175e19  -1.6270e19  3.3346e5  5.5698e5  # galaxy 4, star 359
1.0000e31  2.7716e19  -1.9081e19  3.5715e5  5.1877e5  # galaxy 4, star 360
1.0000e31  2.8101e19  -2.2099e19  3.7773e5  4.8032e5  # galaxy 4, star 361
1.0000e31  2.8305e19  -2.5323e19  3.9528e5  4.4182e5  # galaxy 4, star 362
1.0000e31  2.8304e19  -2.8756e19  4.0992e5  4.0346e5  # galaxy 4, star 363
1.0000e31  2.8071e19  -3.2396e19  4.2172e5  3.6543e5  # galaxy 4, star 364
1.0000e31  2.7580e19  -3.6239e19  4.3082e5  3.2787e5  # galaxy 4, star 365
1.0000e31  2.6800e19  -4.0281e19  4.3731e5  2.9095e5  # galaxy 4, star 366
1.0000e31  2.5700e19  -4.4514e19  4.4132e5  2.5480e5  # galaxy 4, star 367
1.0000e31  2.4249e19  -4.8928e19  4.4298e5  2.1955e5  # galaxy 4, star 368
1.0000e31  2.2413e19  -5.3509e19  4.4243e5  1.8532e5  # galaxy 4, star 369
1.0000e31  2.0158e19  -5.8243e19  4.3978e5  1.5221e5  # galaxy 4, star 370
1.0000e31  1.7448e19  -6.3111e19  4.3518e5  1.2031e5  # galaxy 4, star 371
1.0000e31  1.4247e19  -6.8089e19  4.2876e5  8.9714e4  # galaxy 4, star 372
1.0000e31  1.0518e19  -7.3151e19  4.2066e5  6.0482e4  # galaxy 4, star 373
1.0000e31  6.2223e18  -7.8267e19  4.1102e5  3.2676e4  # galaxy 4, star 374
1.0000e31  1.3234e18  -8.3402e19  3.9998e5  6.3469e3  # galaxy 4, star 375
1.0000e31  -4.2166e18  -8.8516e19  3.8767e5  -1.8467e4  # galaxy 4, star 376
1.0000e31  -1.0435e19  -9.3565e19  3.7422e5  -4.1735e4  # galaxy 4, star 377
1.0000e31  -1.7368e19  -9.8500e19  3.5976e5  -6.3436e4  # galaxy 4, star 378
1.0000e31  -2.5052e19  -1.0326e20  3.4443e5  -8.3559e4  # galaxy 4, star 379
1.0000e31  -3.3519e19  -1.0780e20  3.2835e5  -1.0210e5  # galaxy 4, star 380
1.0000e31  -4.2802e19  -1.1203e20  3.1164e5  -1.1906e5  # galaxy 4, star 381
1.0000e31  -5.2930e19  -1.1590e20  2.9442e5  -1.3446e5  # galaxy 4, star 382
1.0000e31  -6.3928e19  -1.1932e20  2.7679e5  -1.4830e5  # galaxy 4, star 383
1.0000e31  -7.5819e19  -1.2220e20  2.5888e5  -1.6062e5  # galaxy 4, star 384
1.0000e31  -8.8621e19  -1.2445e20  2.4077e5  -1.7145e5  # galaxy 4, star 385
1.0000e31  -1.0235e20  -1.2598e20  2.2258e5  -1.8082e5  # galaxy 4, star 386
1.0000e31  -1.1700e20  -1.2667e20  2.0438e5  -1.8878e5  # galaxy 4, star 387
1.0000e31  -1.3259e20  -1.2642e20  1.8627e5  -1.9536e5  # galaxy 4, star 388
1.0000e31  -1.4909e20  -1.2510e20  1.6834e5  -2.0061e5  # galaxy 4, star 389
1.0000e31  -1.6650e20  -1.2259e20  1.5064e5  -2.0460e5  # galaxy 4, star 390
1.0000e31  -1.8480e20  -1.1876e20  1.3327e5  -2.0737e5  # galaxy 4, star 391
1.0000e31  -2.0393e20  -1.1347e20  1.1628e5  -2.0899e5  # galaxy 4, star 392
1.0000e31  -2.2387e20  -1.0656e20  9.9725e4  -2.0950e5  # galaxy 4, star 393
1.0000e31  -2.4453e20  -9.7896e19  8.3666e4  -2.0899e5  # galaxy 4, star 394
1.0000e31  -2.6586e20  -8.7318e19  6.8149e4  -2.0750e5  # galaxy 4, star 395
1.0000e31  -2.8776e20  -7.4665e19  5.3216e4  -2.0510e5  # galaxy 4, star 396
1.0000e31  -3.1013e20  -5.9773e19  3.8906e4  -2.0186e5  # galaxy 4, star 397
1.0000e31  -3.3285e20  -4.2478e19  2.5249e4  -1.9784e5  # galaxy 4, star 398
1.0000e31  -3.5576e20  -2.2609e19  1.2273e4  -1.9311e5  # galaxy 4, star 399
1.0000e31  -3.7872e20  2.8999e5  -1.4375e-10  -1.8774e5  # galaxy 4, star 400
1.0000e31  -4.7340e17  -8.1995e17  3.2517e6  -1.8774e6  # galaxy 4, star 401
1.0000e31  -5.5717e17  -8.3746e17  3.0329e6  -2.0178e6  # galaxy 4, star 402
1.0000e31  -6.4717e17  -8.5037e17  2.8124e6  -2.1404e6  # galaxy 4, star 403
1.0000e31  -7.4346e17  -8.5800e17  2.5914e6  -2.2454e6  # galaxy 4, star 404
1.0000e31  -8.4607e17  -8.5960e17  2.3709e6  -2.3336e6  # galaxy 4, star 405
1.0000e31  -9.5496e17  -8.5438e17  2.1520e6  -2.4054e6  # galaxy 4, star 406
1.0000e31  -1.0701e18  -8.4151e17  1.9357e6  -2.4614e6  # galaxy 4, star 407
1.0000e31  -1.1912e18  -8.2011e17  1.7227e6  -2.5023e6  # galaxy 4, star 408
1.0000e31  -1.3183e18  -7.8925e17  1.5140e6  -2.5289e6  # galaxy 4, star 409
1.0000e31  -1.4509e18  -7.4798e17  1.3103e6  -2.5417e6  # galaxy 4, star 410
1.0000e31  -1.5887e18  -6.9528e17  1.1123e6  -2.5416e6  # galaxy 4, star 411
1.0000e31  -1.7313e18  -6.3013e17  9.2060e5  -2.5293e6  # galaxy 4, star 412
1.0000e31  -1.8780e18  -5.5144e17  7.3572e5  -2.5056e6  # galaxy 4, star 413
1.0000e31  -2.0283e18  -4.5812e17  5.5818e5  -2.4713e6  # galaxy 4, star 414
1.0000e31  -2.1814e18  -3.4905e17  3.8838e5  -2.4272e6  # galaxy 4, star 415
1.0000e31  -2.3364e18  -2.2309e17  2.2669e5  -2.3740e6  # galaxy 4, star 416
1.0000e31  -2.4922e18  -7.9111e16  7.3410e4  -2.3126e6  # galaxy 4, star 417
1.0000e31  -2.6476e18  8.4046e16  -7.1222e4  -2.2436e6  # galaxy 4, star 418
1.0000e31  -2.8015e18  2.6751e17  -2.0702e5  -2.1680e6  # galaxy 4, star 419
1.0000e31  -2.9523e18  4.7239e17  -3.3385e5  -2.0864e6  # galaxy 4, star 420
1.0000e31  -3.0983e18  6.9978e17  -4.5163e5  -1.9996e6  # galaxy 4, star 421
1.0000e31  -3.2378e18  9.5071e17  -5.6032e5  -1.9083e6  # galaxy 4, star 422
1.0000e31  -3.3688e18  1.2262e18  -6.5995e5  -1.8132e6  # galaxy 4, star 423
1.0000e31  -3.4892e18  1.5270e18  -7.5057e5  -1.7150e6  # galaxy 4, star 424
1.0000e31  -3.5965e18  1.8541e18  -8.3226e5  -1.6144e6  # galaxy 4, star 425
1.0000e31  -3.6883e18  2.2082e18  -9.0516e5  -1.5119e6  # galaxy 4, star 426
1.0000e31  -3.7617e18  2.5897e18  -9.6945e5  -1.4082e6  # galaxy 4, star 427
1.0000e31  -3.8138e18  2.9992e18  -1.0253e6  -1.3038e6  # galaxy 4, star 428
1.0000e31  -3.8415e18  3.4369e18  -1.0730e6  -1.1993e6  # galaxy 4, star 429
1.0000e31  -3.8414e18  3.9028e18  -1.1127e6  -1.0952e6  # galaxy 4, star 430
1.0000e31  -3.8099e18  4.3968e18  -1.1447e6  -9.9192e5  # galaxy 4, star 431
1.0000e31  -3.7432e18  4.9184e18  -1.1694e6  -8.8998e5  # galaxy 4, star 432
1.0000e31  -3.6373e18  5.4670e18  -1.1870e6  -7.8975e5  # galaxy 4, star 433
1.0000e31  -3.4880e18  6.0415e18  -1.1979e6  -6.9163e5  # galaxy 4, star 434
1.0000e31  -3.2911e18  6.6405e18  -1.2024e6  -5.9595e5  # galaxy 4, star 435
1.0000e31  -3.0420e18  7.2623e18  -1.2009e6  -5.0303e5  # galaxy 4, star 436
1.0000e31  -2.7359e18  7.9049e18  -1.1937e6  -4.1316e5  # galaxy 4, star 437
1.0000e31  -2.3681e18  8.5655e18  -1.1812e6  -3.2658e5  # galaxy 4, star 438
1.0000e31  -1.9336e18  9.2411e18  -1.1638e6  -2.4352e5  # galaxy 4, star 439
1.0000e31  -1.4275e18  9.9282e18  -1.1418e6  -1.6417e5  # galaxy 4, star 440
1.0000e31  -8.4449e17  1.0623e19  -1.1157e6  -8.8697e4  # galaxy 4, star 441
1.0000e31  -1.7962e17  1.1319e19  -1.0857e6  -1.7228e4  # galaxy 4, star 442
1.0000e31  5.7227e17  1.2014e19  -1.0523e6  5.0127e4  # galaxy 4, star 443
1.0000e31  1.4162e18  1.2699e19  -1.0158e6  1.1329e5  # galaxy 4, star 444
1.0000e31  2.3572e18  1.3368e19  -9.7655e5  1.7219e5  # galaxy 4, star 445
1.0000e31  3.4000e18  1.4015e19  -9.3494e5  2.2681e5  # galaxy 4, star 446
1.0000e31  4.5492e18  1.4630e19  -8.9129e5  2.7714e5  # galaxy 4, star 447
1.0000e31  5.8091e18  1.5205e19  -8.4593e5  3.2318e5  # galaxy 4, star 448
1.0000e31  7.1837e18  1.5730e19  -7.9918e5  3.6497e5  # galaxy 4, star 449
1.0000e31  8.6764e18  1.6194e19  -7.5134e5  4.0256e5  # galaxy 4, star 450
1.0000e31  1.0290e19  1.6585e19  -7.0270e5  4.3600e5  # galaxy 4, star 451
1.0000e31  1.2028e19  1.6891e19  -6.5356e5  4.6540e5  # galaxy 4, star 452
1.0000e31  1.3891e19  1.7098e19  -6.0416e5  4.9083e5  # galaxy 4, star 453
1.0000e31  1.5879e19  1.7192e19  -5.5477e5  5.1242e5  # galaxy 4, star 454
1.0000e31  1.7995e19  1.7158e19  -5.0562e5  5.3028e5  # galaxy 4, star 455
1.0000e31  2.0235e19  1.6979e19  -4.5693e5  5.4455e5  # galaxy 4, star 456
1.0000e31  2.2598e19  1.6639e19  -4.0891e5  5.5537e5  # galaxy 4, star 457
1.0000e31  2.5081e19  1.6118e19  -3.6175e5  5.6290e5  # galaxy 4, star 458
1.0000e31  2.7678e19  1.5400e19  -3.1563e5  5.6728e5  # galaxy 4, star 459
1.0000e31  3.0383e19  1.4462e19  -2.7069e5  5.6868e5  # galaxy 4, star 460
1.0000e31  3.3188e19  1.3287e19  -2.2710e5  5.6728e5  # galaxy 4, star 461
1.0000e31  3.6083e19  1.1851e19  -1.8498e5  5.6324e5  # galaxy 4, star 462
1.0000e31  3.9056e19  1.0134e19  -1.4445e5  5.5673e5  # galaxy 4, star 463
1.0000e31  4.2092e19  8.1125e18  -1.0561e5  5.4794e5  # galaxy 4, star 464
1.0000e31  4.5174e19  5.7651e18  -6.8536e4  5.3703e5  # galaxy 4, star 465
1.0000e31  4.8284e19  3.0686e18  -3.3314e4  5.2419e5  # galaxy 4, star 466
1.0000e31  5.1400e19  0.0000e0  0.0000e0  5.0960e5  # galaxy 4, star 467
1.0000e31  5.4497e19  -3.4634e18  3.1357e4  4.9341e5  # galaxy 4, star 468
1.0000e31  5.7547e19  -7.3441e18  6.0723e4  4.7581e5  # galaxy 4, star 469
1.0000e31  6.0519e19  -1.1664e19  8.8072e4  4.5696e5  # galaxy 4, star 470
1.0000e31  6.3380e19  -1.6445e19  1.1339e5  4.3703e5  # galaxy 4, star 471
1.0000e31  6.6090e19  -2.1706e19  1.3668e5  4.1617e5  # galaxy 4, star 472
1.0000e31  6.8610e19  -2.7467e19  1.5795e5  3.9454e5  # galaxy 4, star 473
1.0000e31  7.0893e19  -3.3745e19  1.7721e5  3.7229e5  # galaxy 4, star 474
1.0000e31  7.2890e19  -4.0555e19  1.9449e5  3.4957e5  # galaxy 4, star 475
1.0000e31  7.4549e19  -4.7910e19  2.0983e5  3.2650e5  # galaxy 4, star 476
1.0000e31  7.5813e19  -5.5820e19  2.2325e5  3.0321e5  # galaxy 4, star 477
1.0000e31  7.6619e19  -6.4291e19  2.3482e5  2.7985e5  # galaxy 4, star 478
1.0000e31  7.6903e19  -7.3327e19  2.4458e5  2.5651e5  # galaxy 4, star 479
1.0000e31  7.6596e19  -8.2927e19  2.5260e5  2.3331e5  # galaxy 4, star 480
1.0000e31  7.5623e19  -9.3084e19  2.5893e5  2.1036e5  # galaxy 4, star 481
1.0000e31  7.3907e19  -1.0379e20  2.6365e5  1.8775e5  # galaxy 4, star 482
1.0000e31  7.1367e19  -1.1502e20  2.6683e5  1.6556e5  # galaxy 4, star 483
1.0000e31  6.7916e19  -1.2676e20  2.6854e5  1.4388e5  # galaxy 4, star 484
1.0000e31  6.3467e19  -1.3897e20  2.6887e5  1.2279e5  # galaxy 4, star 485
1.0000e31  5.7927e19  -1.5162e20  2.6789e5  1.0234e5  # galaxy 4, star 486
1.0000e31  5.1200e19  -1.6466e20  2.6567e5  8.2610e4  # galaxy 4, star 487
1.0000e31  4.3190e19  -1.7803e20  2.6232e5  6.3638e4  # galaxy 4, star 488
1.0000e31  3.3796e19  -1.9167e20  2.5790e5  4.5476e4  # galaxy 4, star 489
1.0000e31  2.2918e19  -2.0549e20  2.5251e5  2.8161e4  # galaxy 4, star 490
1.0000e31  1.0452e19  -2.1942e20  2.4623e5  1.1729e4  # galaxy 4, star 491
1.0000e31  -3.7027e18  -2.3334e20  2.3913e5  -3.7945e3  # galaxy 4, star 492
1.0000e31  -1.9649e19  -2.4715e20  2.3130e5  -1.8388e4  # galaxy 4, star 493
1.0000e31  -3.7486e19  -2.6072e20  2.2282e5  -3.2037e4  # galaxy 4, star 494
1.0000e31  -5.7312e19  -2.7390e20  2.1377e5  -4.4730e4  # galaxy 4, star 495
1.0000e31  -7.9221e19  -2.8654e20  2.0423e5  -5.6464e4  # galaxy 4, star 496
1.0000e31  -1.0330e20  -2.9847e20  1.9427e5  -6.7238e4  # galaxy 4, star 497
1.0000e31  -1.2964e20  -3.0949e20  1.8396e5  -7.7056e4  # galaxy 4, star 498
1.0000e31  -1.5830e20  -3.1940e20  1.7338e5  -8.5929e4  # galaxy 4, star 499
1.0000e31  -1.8936e20  -3.2798e20  1.6258e5  -9.3868e4  # galaxy 4, star 500
1.0000e31  4.7340e17  -8.1995e17  3.2517e6  1.8774e6  # galaxy 4, star 501
1.0000e31  4.4667e17  -9.0125e17  3.2639e6  1.6177e6  # galaxy 4, star 502
1.0000e31  4.1286e17  -9.8565e17  3.2598e6  1.3654e6  # galaxy 4, star 503
1.0000e31  3.7132e17  -1.0729e18  3.2403e6  1.1215e6  # galaxy 4, star 504
1.0000e31  3.2140e17  -1.1625e18  3.2064e6  8.8648e5  # galaxy 4, star 505
1.0000e31  2.6243e17  -1.2542e18  3.1591e6  6.6102e5  # galaxy 4, star 506
1.0000e31  1.9374e17  -1.3475e18  3.0995e6  4.4563e5  # galaxy 4, star 507
1.0000e31  1.1461e17  -1.4417e18  3.0284e6  2.4076e5  # galaxy 4, star 508
1.0000e31  2.4378e16  -1.5363e18  2.9471e6  4.6764e4  # galaxy 4, star 509
1.0000e31  -7.7670e16  -1.6305e18  2.8563e6  -1.3606e5  # galaxy 4, star 510
1.0000e31  -1.9221e17  -1.7235e18  2.7573e6  -3.0750e5  # galaxy 4, star 511
1.0000e31  -3.1992e17  -1.8144e18  2.6508e6  -4.6740e5  # galaxy 4, star 512
1.0000e31  -4.6145e17  -1.9021e18  2.5378e6  -6.1567e5  # galaxy 4, star 513
1.0000e31  -6.1742e17  -1.9856e18  2.4193e6  -7.5228e5  # galaxy 4, star 514
1.0000e31  -7.8842e17  -2.0637e18  2.2962e6  -8.7725e5  # galaxy 4, star 515
1.0000e31  -9.7497e17  -2.1349e18  2.1693e6  -9.9068e5  # galaxy 4, star 516
1.0000e31  -1.1776e18  -2.1978e18  2.0394e6  -1.0927e6  # galaxy 4, star 517
1.0000e31  -1.3966e18  -2.2509e18  1.9074e6  -1.1835e6  # galaxy 4, star 518
1.0000e31  -1.6324e18  -2.2924e18  1.7740e6  -1.2633e6  # galaxy 4, star 519
1.0000e31  -1.8852e18  -2.3205e18  1.6399e6  -1.3323e6  # galaxy 4, star 520
1.0000e31  -2.1552e18  -2.3333e18  1.5059e6  -1.3909e6  # galaxy 4, star 521
1.0000e31  -2.4422e18  -2.3287e18  1.3725e6  -1.4394e6  # galaxy 4, star 522
1.0000e31  -2.7463e18  -2.3044e18  1.2403e6  -1.4781e6  # galaxy 4, star 523
1.0000e31  -3.0670e18  -2.2582e18  1.1100e6  -1.5075e6  # galaxy 4, star 524
1.0000e31  -3.4040e18  -2.1876e18  9.8194e5  -1.5279e6  # galaxy 4, star 525
1.0000e31  -3.7565e18  -2.0900e18  8.5674e5  -1.5398e6  # galaxy 4, star 526
1.0000e31  -4.1236e18  -1.9629e18  7.3478e5  -1.5436e6  # galaxy 4, star 527
1.0000e31  -4.5043e18  -1.8033e18  6.1645e5  -1.5398e6  # galaxy 4, star 528
1.0000e31  -4.8972e18  -1.6084e18  5.0213e5  -1.5289e6  # galaxy 4, star 529
